date_id,platform_id,device_id,campaign_id,impressions,clicks,cost,conversions,revenue
230,3,3,95,4705,2239,4965.03,697.0,13642.66
449,2,3,686,13323,5787,2530.4,3148.0,4596.87
286,3,2,1165,17165,11961,359.45,10600.0,912.77
39,2,2,994,19958,166,1262.87,96.0,2373.46
405,2,1,1046,13026,542,3240.41,315.0,2198.6
92,2,2,185,14465,5773,1112.0,3945.0,4929.08
346,2,1,171,16142,557,3806.2,0.0,0.0
235,1,2,1011,14351,4065,4809.3,61.0,0.0
246,1,2,1142,17536,13960,2979.01,3939.0,3954.65
419,1,3,162,12730,1730,1606.44,1159.0,785.06
122,2,1,858,12072,4332,4308.41,2015.0,9350.76
284,2,3,214,17960,13250,3838.84,11126.0,0.0
333,2,3,1081,4532,53,517.04,12.0,2037.85
393,3,2,281,16669,9768,4769.12,9135.0,20084.54
269,1,3,275,7513,4573,1231.65,1208.0,3248.19
261,2,1,886,6677,3412,915.79,1940.0,3928.4
61,1,1,868,16985,8803,1727.82,7478.0,6813.26
286,1,2,525,18138,2081,4627.77,404.0,11351.25
372,3,1,587,4297,2156,2434.82,542.0,435.81
413,2,2,362,18854,16962,4116.92,13499.0,20100.9
99,3,2,426,1524,343,570.25,125.0,696.9
212,3,3,26,12982,4088,2334.73,514.0,9365.27
405,3,2,511,10767,8985,2677.36,3341.0,11138.74
54,3,2,320,6952,3757,237.6,2911.0,39.93
130,1,3,1205,408,362,405.71,152.0,1007.17
393,2,3,1042,12762,7582,4260.04,290.0,12305.76
334,1,2,117,8870,5007,4815.67,2252.0,5727.56
350,3,1,142,14472,489,3122.84,176.0,645.66
346,2,2,856,5811,3361,4094.59,2910.0,15517.35
379,2,1,126,10022,4309,4734.76,4248.0,16698.78
394,3,3,148,17292,4429,1234.39,0.0,3958.81
447,1,3,1062,5317,2168,4335.74,0.0,101.41
8,1,1,1060,391,226,1441.67,146.0,0.0
83,3,3,729,4688,2987,1751.69,772.0,5513.33
249,2,1,23,13948,6179,2601.61,1674.0,7482.58
334,3,1,1030,3165,1813,468.46,1509.0,1706.52
98,2,1,71,8254,2749,4667.64,554.0,9121.51
30,2,2,656,3455,3175,4179.68,1782.0,6517.96
229,1,2,1020,3974,3019,2552.27,0.0,4911.06
441,3,1,883,1862,346,3919.55,30.0,10192.17
412,2,2,742,6286,3793,2661.19,2441.0,0.0
374,3,2,187,17482,1973,147.39,1023.0,529.18
65,1,2,918,7825,7682,3474.39,4891.0,9782.86
289,2,3,1187,16381,5416,2537.38,490.0,11975.61
455,2,2,465,12251,5293,4080.18,4441.0,1530.65
310,1,1,573,6565,5596,2796.21,4976.0,11162.47
169,3,1,1322,9594,5037,3478.56,2672.0,8167.19
68,1,3,1232,7379,4583,1675.71,0.0,3535.01
213,3,1,254,829,38,2496.18,11.0,2322.57
275,1,1,757,5772,2467,1043.89,1120.0,201.03
77,3,1,1332,13861,11022,569.63,727.0,1562.24
17,1,1,40,8523,7461,4671.13,5271.0,7028.56
277,1,3,1118,1256,715,2422.75,432.0,5493.22
449,3,2,229,3842,202,3979.83,156.0,10592.89
287,1,2,1009,7773,1171,1295.9,637.0,0.0
285,2,1,989,14702,10460,4723.32,178.0,11398.67
57,3,3,671,9686,331,1821.29,260.0,0.0
411,1,2,237,17542,293,1997.33,204.0,0.0
353,2,1,354,4879,1393,1401.4,570.0,378.65
278,3,2,656,5605,4861,1335.36,1434.0,1047.83
2,2,2,1277,13905,247,1064.47,0.0,5146.23
268,3,1,343,13550,5786,1637.77,3202.0,3151.54
449,1,2,522,1004,285,2977.5,33.0,10559.37
101,2,2,154,11801,10501,3273.38,4742.0,2825.8
235,2,2,1391,2821,394,2331.14,288.0,5464.03
432,1,2,1076,1814,1713,4927.53,301.0,0.0
225,3,1,823,15225,10141,3748.36,4384.0,12438.88
17,1,3,503,3645,3125,1224.84,1654.0,3059.72
292,2,3,864,9364,5476,1752.9,2101.0,1010.79
316,1,2,1164,6122,2769,4683.59,2275.0,21226.32
115,1,1,656,14491,791,171.95,502.0,523.11
205,2,3,897,19886,12236,570.79,2170.0,2376.64
103,3,1,243,18086,17919,4251.24,9989.0,11017.05
331,1,1,807,6615,4784,873.96,2604.0,0.0
129,3,3,689,3582,2605,2355.53,262.0,5851.69
345,2,2,240,5240,2205,2998.49,1280.0,4398.74
225,2,3,1360,17132,6298,1517.61,0.0,0.0
61,3,1,261,8483,2740,3649.59,2649.0,2871.98
18,3,1,800,17519,3503,859.98,2358.0,208.99
21,1,2,616,5625,1725,501.55,1360.0,2235.68
247,3,3,1151,13641,1823,3216.13,280.0,8924.61
139,2,2,1045,5410,1269,3406.15,1263.0,15992.39
235,1,2,949,7133,7053,684.85,5296.0,3258.6
296,1,3,142,2433,1190,3753.85,0.0,18705.23
94,2,2,812,804,697,4511.01,682.0,16192.06
334,1,2,1163,1592,1084,3783.45,0.0,4275.91
388,1,2,287,3925,3818,1002.18,2087.0,2452.99
134,2,2,670,7682,5087,4141.6,3332.0,19742.38
2,3,3,437,18899,2455,2030.47,1726.0,8916.73
225,3,2,1091,13054,13,2631.34,0.0,8410.08
250,3,3,313,8622,794,1207.45,435.0,1514.93
32,1,3,1364,11180,7931,2905.07,4105.0,9475.57
36,2,3,136,13129,7204,4980.33,7023.0,3276.98
318,2,2,817,15721,7098,4372.53,0.0,15237.55
121,3,2,1026,11312,9688,2549.83,0.0,0.0
153,3,1,621,7367,3837,4998.36,1426.0,23320.04
182,2,3,672,19215,10601,2196.07,4557.0,1331.96
279,3,2,323,19307,10288,857.35,1445.0,0.0
417,1,3,1255,6034,5217,4255.14,3200.0,2070.38
318,3,1,936,12072,4389,2331.01,2262.0,5995.37
365,2,2,335,18334,4694,1604.55,1928.0,6337.72
437,2,2,367,15312,3231,4668.3,2863.0,8238.19
216,3,2,848,10149,1359,352.83,857.0,569.83
53,2,1,227,1835,541,4796.22,105.0,6604.17
82,1,2,1078,2256,434,309.6,51.0,95.65
316,3,2,1309,15987,2161,4997.61,759.0,11035.4
173,1,2,971,9748,4353,4019.1,0.0,0.0
230,2,3,527,19392,18449,3489.15,7934.0,9060.96
162,1,1,42,4435,4302,7.14,3493.0,0.0
89,2,1,931,17121,12150,4833.79,6147.0,12754.54
425,1,1,1019,6749,3384,3681.66,1010.0,10911.13
111,2,3,241,16315,645,1175.45,451.0,1043.88
404,3,3,665,750,630,3926.98,213.0,14445.12
55,3,1,1362,2374,1077,898.8,416.0,4292.22
193,2,2,1336,18427,17916,4527.18,960.0,0.0
311,1,2,330,733,459,2624.46,125.0,11638.86
25,1,2,81,1034,599,3388.1,210.0,9869.26
207,3,3,1376,17184,2069,159.09,154.0,578.78
386,1,3,1234,8465,7051,1737.37,3961.0,0.0
390,1,3,1336,7121,3512,3888.61,2319.0,3220.59
71,2,2,814,5745,1785,1204.75,1324.0,1190.76
180,2,2,4,18754,13293,4691.52,6357.0,5184.39
333,2,2,580,3021,1528,4411.53,791.0,2692.4
197,2,1,591,1929,783,1774.27,220.0,433.98
366,3,2,550,4092,2150,1745.5,1028.0,0.0
136,2,1,297,387,367,353.58,163.0,0.0
75,3,1,243,5421,3010,3244.19,2396.0,12833.07
117,2,3,1079,10205,2235,353.88,0.0,1611.15
117,2,2,1032,19208,13375,872.44,0.0,3950.53
44,2,2,604,8747,5082,4667.11,4010.0,6669.69
138,1,1,777,12864,11377,2771.4,9986.0,12449.96
183,3,3,87,13585,7280,3418.1,3069.0,9694.63
83,2,1,281,9288,6767,2497.93,3748.0,0.0
193,1,2,525,15475,12634,2325.35,10259.0,4223.6
190,2,1,1278,17994,2793,4057.47,2151.0,14026.72
46,2,3,943,455,385,2941.42,213.0,0.0
101,3,2,369,17552,1367,2485.41,156.0,7452.32
419,1,1,417,10274,4815,1610.89,1176.0,6353.57
97,1,2,342,4409,3889,440.19,1357.0,1747.54
127,2,1,1246,13217,10965,4254.52,7595.0,147.3
49,2,3,1111,15907,8721,4859.53,4982.0,2669.89
233,3,3,101,7468,4973,2176.86,344.0,3580.39
71,1,2,842,14710,9700,1458.2,3575.0,4494.06
248,2,3,562,1439,1368,1880.79,233.0,4119.77
50,2,1,875,13332,2784,927.21,0.0,0.0
449,1,1,154,2327,363,4751.0,58.0,0.0
39,1,2,179,13729,7909,3813.69,4367.0,9884.39
341,1,2,539,6282,709,2880.7,289.0,6730.68
70,3,2,1253,15579,4814,2927.47,4722.0,9164.71
297,3,2,1194,9947,8104,2675.89,7500.0,3865.25
266,2,3,837,472,272,666.96,172.0,591.51
309,3,3,793,8330,1952,4114.06,72.0,13953.38
334,2,3,317,11424,60,4964.36,28.0,0.0
349,2,1,524,8008,1174,2932.65,547.0,12076.79
91,2,2,378,7550,3906,1469.18,2783.0,5397.31
103,1,1,178,14308,9219,3552.93,1261.0,7058.32
413,3,2,868,7228,1761,3104.5,766.0,4341.55
127,3,2,37,14036,5569,122.79,0.0,562.54
423,3,2,517,12355,1051,4361.08,935.0,5112.14
390,2,3,1272,10668,9759,590.78,2154.0,205.99
340,2,1,690,11756,5803,274.74,4077.0,586.74
448,1,3,1317,8312,3813,3664.07,2377.0,0.0
383,2,1,182,4960,3361,2084.92,2947.0,4048.74
30,1,3,1168,14061,4121,81.03,1876.0,0.0
420,2,2,587,12470,3587,466.9,2722.0,0.0
6,1,2,204,522,258,454.33,201.0,1103.13
353,2,3,491,17718,15527,4314.59,11089.0,4390.27
251,3,2,1039,17307,13946,19.0,5010.0,12.73
336,2,3,1178,9784,8616,3384.6,4890.0,0.0
404,1,1,890,1784,868,2890.69,0.0,4407.35
190,1,3,273,4250,3682,2035.32,145.0,0.0
219,3,3,475,438,24,1955.52,14.0,0.0
67,3,1,324,14673,2766,3821.16,1295.0,11479.92
243,1,2,569,13717,11793,4510.34,1045.0,22286.76
414,1,2,774,4800,824,3209.81,733.0,843.9
408,2,2,1038,5634,5113,839.5,3820.0,4068.34
10,3,3,1304,14100,8719,4566.71,7173.0,21205.59
294,2,3,1046,4044,1176,4805.55,891.0,6837.81
453,1,2,308,7274,2027,3165.86,630.0,7857.83
7,1,1,634,14259,12709,1607.4,1004.0,5382.63
220,3,3,822,18895,5713,3890.49,2895.0,5123.89
349,1,1,781,3863,674,2613.4,420.0,0.0
313,1,1,1404,1889,1059,1898.08,334.0,2033.7
185,1,1,520,13191,5439,1866.54,3461.0,1067.32
75,3,3,122,7581,4086,2431.25,0.0,6320.08
80,3,1,972,15171,11562,4866.26,5927.0,0.0
18,2,2,206,7570,2812,3238.12,277.0,14883.09
333,2,2,1135,1448,748,3474.27,0.0,11636.68
152,1,1,671,5389,2552,1198.07,1754.0,5182.13
134,1,2,354,6705,6555,1740.02,219.0,62.21
338,2,3,490,6530,3437,2725.79,3105.0,7199.35
201,1,1,227,5358,2082,428.14,777.0,903.49
69,1,2,302,18805,16436,2742.47,1734.0,13509.75
335,3,1,1299,339,273,530.67,256.0,0.0
8,3,1,937,11957,2538,907.24,638.0,0.0
336,1,3,214,7980,5315,1835.86,2962.0,1564.19
422,2,2,906,17405,10814,2774.74,0.0,0.0
280,2,3,832,15896,1337,2124.3,37.0,33.98
180,2,2,572,18558,4051,4563.3,0.0,16064.13
131,1,1,805,4968,2714,1065.81,167.0,2510.96
456,1,3,1091,16494,5409,2715.96,246.0,1226.64
272,2,3,799,14023,8271,806.27,0.0,0.0
423,1,1,4,9767,1359,79.45,0.0,0.0
249,1,1,1028,13510,3283,1397.13,2729.0,6433.95
411,2,1,22,18768,2333,4938.48,253.0,19191.06
399,3,3,687,17064,13124,2909.33,472.0,10317.81
384,3,1,1360,5808,3011,4548.51,2165.0,0.0
149,1,2,896,1449,1415,745.83,1354.0,0.0
411,1,3,934,11148,9520,2414.52,7710.0,2006.05
253,2,1,654,19525,5087,1291.57,3591.0,1690.76
47,2,3,1275,7638,7456,3451.46,4715.0,5510.83
147,3,1,1263,4812,1618,324.76,76.0,465.6
349,3,3,796,10763,4351,2258.01,3106.0,2920.18
442,2,2,1039,4128,1351,4725.83,435.0,1233.13
155,3,3,964,2593,435,2883.57,211.0,0.0
219,3,1,964,5495,4215,1943.11,3385.0,8132.17
202,3,3,1073,13817,12853,4405.22,7555.0,10984.99
410,2,1,504,16790,8986,557.77,1116.0,36.1
297,2,1,905,2712,364,1160.33,0.0,5688.5
199,3,1,838,12677,10302,2730.42,2567.0,217.94
382,2,2,423,17724,17205,2982.97,12572.0,6610.48
290,1,3,814,19770,7456,3502.98,4677.0,8061.44
332,1,3,1235,8223,4502,2334.38,2650.0,9300.91
141,1,2,922,9493,1827,3774.3,166.0,9344.98
116,1,2,118,18103,9263,4036.98,9231.0,1652.6
144,1,2,695,12240,3476,2829.64,2605.0,0.0
241,1,3,588,18363,13860,1972.48,10923.0,8180.45
349,3,2,1349,9603,2693,4336.37,177.0,19151.87
115,1,1,525,12957,3485,731.4,1156.0,0.0
429,2,2,247,14780,1089,3092.04,715.0,14989.18
426,1,3,732,14281,11153,2392.53,3058.0,10472.49
263,2,1,658,17299,14164,2155.19,1691.0,9680.61
88,3,1,1257,7851,3376,38.86,2366.0,127.6
108,3,3,481,15876,5479,1448.12,5076.0,2511.0
225,2,3,826,17881,2757,1937.45,575.0,5851.27
113,2,2,827,15157,7493,364.1,1490.0,1173.87
20,1,1,594,4874,158,207.19,137.0,152.15
208,3,2,796,10296,4164,3228.05,3269.0,0.0
396,1,3,690,7,5,4656.6,5.0,11241.59
21,2,3,420,11012,7467,4661.16,3742.0,0.0
144,2,1,678,14024,1873,1477.78,396.0,3167.72
267,2,1,1180,12554,7617,4436.47,95.0,10781.28
17,1,2,245,15229,13626,1259.34,3205.0,5186.08
210,2,3,217,10629,2095,667.53,0.0,819.91
247,3,1,580,11925,751,2528.61,0.0,9899.38
358,1,3,510,12860,12370,1760.16,9225.0,0.0
348,3,3,1082,5239,3757,4623.66,1566.0,8993.79
273,2,1,1300,19034,3609,1725.73,1611.0,673.02
340,2,1,1098,8728,1084,1748.45,979.0,1371.38
380,1,2,1382,15241,9054,962.94,2346.0,4438.38
402,3,1,278,479,447,4861.12,260.0,7366.05
425,1,2,1232,4628,3758,2672.38,3352.0,4421.75
270,3,2,463,18019,9160,1333.85,4496.0,1881.9
116,3,2,1213,5097,4544,2272.53,3131.0,8152.32
293,3,1,689,7931,6474,1543.84,4196.0,0.0
252,3,3,435,2341,220,4572.65,170.0,12088.05
339,2,3,1239,6311,2101,2796.07,0.0,9567.21
286,2,3,310,9678,2483,3263.97,0.0,10110.61
32,3,2,1116,3992,432,4459.15,66.0,12459.45
207,1,1,846,14797,109,2443.24,27.0,4193.2
123,3,1,807,15889,7242,4052.91,2325.0,16810.6
445,3,2,1173,19874,3870,897.68,1779.0,1208.64
315,2,3,1330,16484,6060,1999.58,2147.0,8859.65
265,3,2,39,11905,8197,485.47,5533.0,2315.09
153,2,3,170,13706,2385,2470.91,1233.0,2695.4
209,1,2,1031,9300,4335,3530.56,0.0,12811.79
227,1,2,448,6389,2810,3479.31,440.0,6155.47
46,1,2,1315,769,239,1334.97,107.0,4458.66
44,1,2,1315,2274,1739,2500.78,1570.0,11312.44
70,1,1,693,13210,9491,3513.19,2020.0,1101.84
417,3,3,1024,9546,6025,3936.28,2130.0,0.0
44,3,1,496,12452,11100,2506.12,6297.0,0.0
326,2,3,747,14648,9067,2389.13,6603.0,6093.89
402,2,2,733,18512,7497,542.86,106.0,0.0
416,1,3,805,240,164,3884.5,29.0,9035.47
454,3,2,710,1038,299,1881.86,47.0,7260.09
314,2,2,297,6673,2987,3060.35,2789.0,1242.04
359,2,1,1247,3617,2420,200.91,1094.0,154.22
381,1,2,360,11032,5441,3727.77,712.0,0.0
202,3,3,611,11145,10505,1445.7,3624.0,6612.21
416,2,1,1031,12057,11833,459.1,0.0,1131.23
63,2,3,1363,3077,1931,2652.86,904.0,4927.16
177,1,1,967,17120,14461,3402.24,778.0,11255.98
330,1,2,849,6794,4732,3645.56,521.0,4242.29
10,2,2,641,518,483,4810.77,64.0,10052.5
17,3,2,203,6758,987,4096.9,15.0,12512.93
101,3,3,1098,15258,9803,1133.26,431.0,0.0
427,2,3,140,8463,4431,161.79,757.0,183.44
44,2,1,151,14688,928,1153.49,302.0,1853.92
442,2,1,656,16179,15663,1331.74,845.0,27.05
115,2,2,1039,16487,12241,329.72,7476.0,1076.05
156,3,1,55,11882,1762,1495.94,1756.0,3005.08
67,1,3,799,6341,2251,1021.44,1401.0,4524.14
165,1,3,475,8934,5782,2397.97,4270.0,4539.61
135,2,1,168,4943,2455,2339.96,13.0,11358.5
312,2,1,666,13758,707,951.45,305.0,3512.91
434,3,3,1065,2090,474,4266.88,74.0,8803.37
24,3,2,543,14133,13825,4313.88,4636.0,17579.9
94,2,2,923,13663,11094,1708.03,2400.0,4323.27
46,2,1,1331,18789,10300,4340.03,7646.0,0.0
280,1,1,214,9107,5432,949.83,4536.0,976.55
89,3,3,1365,1660,1653,3878.73,1424.0,5669.61
332,3,1,148,17840,5479,3329.93,2830.0,11635.84
38,2,1,439,4914,1968,4933.95,1208.0,5535.38
308,1,2,669,2999,1275,4678.37,1158.0,7067.05
298,2,2,205,13812,6737,3213.0,0.0,9718.9
166,2,1,202,17043,123,1222.56,26.0,2640.33
250,3,1,996,16852,6509,4590.09,2826.0,10533.57
184,1,3,1180,15097,9178,1046.97,8838.0,900.68
411,1,1,835,17270,17258,3156.1,2566.0,11786.1
215,1,1,192,4764,3143,84.1,1100.0,292.25
342,1,1,917,660,106,1966.57,47.0,0.0
75,3,2,375,2331,1247,2602.04,1101.0,7619.1
317,2,2,1142,13398,5881,2340.17,0.0,9971.54
231,1,3,402,12357,8625,4412.35,1629.0,2986.45
290,3,1,1050,4710,539,2994.37,487.0,13206.95
437,3,1,732,15141,5598,258.61,2156.0,688.52
445,1,1,364,2331,743,4324.4,680.0,9573.86
412,2,3,209,17187,12403,2798.19,11370.0,5987.53
306,2,1,704,7629,7523,805.92,2885.0,542.74
398,1,1,804,18870,16211,3390.19,5370.0,1768.04
416,1,1,275,1013,779,2705.15,293.0,4808.22
299,3,3,226,13805,10913,4892.25,8087.0,16530.58
216,3,3,1211,15649,624,3846.51,368.0,10706.74
215,2,2,526,14124,8674,2608.93,5163.0,8455.49
119,1,3,165,9741,1245,431.76,485.0,377.84
282,1,3,874,11196,1580,212.57,0.0,621.34
455,1,1,795,11573,9628,524.05,0.0,1152.22
405,3,2,183,11815,2239,1662.67,1405.0,0.0
345,1,1,1187,11558,5779,2516.53,5653.0,2314.14
54,2,1,995,3880,2588,3556.33,1382.0,16049.03
413,3,2,1205,6447,2548,1076.43,2237.0,302.46
283,2,3,1244,4614,896,2740.06,0.0,965.64
296,2,3,183,3663,3327,3791.23,1377.0,11238.21
241,3,1,588,8496,4879,2380.37,0.0,1318.31
115,3,1,387,18790,3065,4231.76,1241.0,9589.98
394,1,1,589,15176,9787,549.03,8878.0,2308.22
453,3,3,1319,17937,6744,3113.02,5451.0,13783.97
229,3,3,1009,18514,7221,2938.05,5973.0,461.25
76,2,2,236,6657,3357,2811.22,2544.0,4082.08
118,2,2,1227,4612,2327,445.52,415.0,1120.52
140,2,3,33,5703,4636,1286.73,1048.0,1916.48
15,3,2,1011,10292,3440,4416.34,666.0,21805.31
187,2,1,1239,14016,10269,2910.17,9362.0,2254.24
298,1,2,1175,11460,4904,764.27,4898.0,3042.12
263,3,2,1312,5233,4452,2768.86,2364.0,0.0
364,1,1,1082,11418,6437,3161.42,1560.0,15088.24
85,3,3,1363,12055,5411,1121.43,0.0,0.0
120,1,1,872,826,289,1139.72,51.0,0.0
335,3,1,47,14036,3534,3119.73,3408.0,5381.06
358,1,3,190,15735,14299,1105.26,0.0,559.23
347,1,1,525,355,154,1855.47,79.0,0.0
215,2,1,1029,12354,6257,2548.88,6103.0,4290.77
349,3,3,193,4181,483,4905.15,473.0,22624.13
282,1,2,497,16059,11144,190.14,887.0,40.54
46,3,1,1265,13651,6202,3789.93,5610.0,10097.52
221,1,2,458,19613,15409,2089.64,2177.0,6395.16
89,1,3,309,6861,4837,514.42,1870.0,0.0
410,1,2,925,18251,15834,570.96,8134.0,0.0
154,3,1,365,8165,4300,163.73,955.0,739.29
209,1,2,534,13064,4742,2003.87,389.0,986.87
433,1,2,463,6287,4225,906.87,2035.0,0.0
121,1,2,509,9123,5641,2585.11,1884.0,9370.75
90,3,2,31,16883,6029,454.49,2697.0,0.0
387,2,2,182,15084,13073,4958.55,6090.0,17139.05
433,1,1,1083,12460,2049,398.47,1142.0,0.0
385,1,1,1388,8761,197,478.64,117.0,2095.35
349,3,1,1099,16330,8399,4997.0,5503.0,17402.17
29,2,2,223,16205,4436,2462.97,2886.0,0.0
74,1,2,1295,1616,582,834.9,55.0,3412.84
202,2,3,1367,11008,10086,547.74,2265.0,0.0
384,3,3,177,815,751,3093.25,179.0,0.0
115,3,2,1203,6505,4572,1726.01,1167.0,6615.19
383,2,2,438,15416,4759,317.38,497.0,622.45
120,2,1,28,16656,7624,732.04,3987.0,3656.79
444,2,2,925,18366,3921,2366.89,3032.0,8850.84
252,2,3,381,1645,1429,3825.88,1393.0,15486.87
382,1,3,687,9412,2750,3301.14,2218.0,15484.09
187,1,3,337,14754,13763,466.48,2206.0,630.3
54,3,3,1007,13290,843,4947.16,683.0,18378.45
315,1,1,1059,13623,203,3396.57,68.0,12322.89
220,1,2,1154,8931,4406,1124.23,2312.0,4876.77
19,1,3,318,12911,2012,4661.28,1276.0,21425.6
439,2,3,686,846,677,1576.9,597.0,0.0
76,1,1,473,9050,8969,2172.81,0.0,0.0
339,3,3,1247,16776,14281,3243.25,3517.0,14372.98
399,1,3,236,2229,582,373.12,23.0,603.83
52,3,1,1020,4487,2295,109.43,1128.0,199.58
98,3,3,655,6769,2102,3955.3,795.0,6525.21
89,2,2,242,12564,3219,2761.77,2907.0,0.0
384,1,3,374,1625,1471,4421.86,1453.0,11722.77
430,3,2,531,11350,8596,1167.62,7916.0,5258.42
26,2,2,43,1127,1067,100.78,332.0,287.35
277,3,1,825,9950,9649,853.38,6343.0,4076.12
257,1,1,857,16197,13293,4054.5,4517.0,20149.0
29,3,3,1141,2265,545,3798.26,465.0,11179.15
323,1,2,818,14570,1459,557.28,436.0,1344.75
431,2,1,1249,46,30,3839.9,24.0,16749.4
404,2,3,222,13142,903,4849.93,332.0,18734.49
251,1,3,341,4383,340,1212.6,157.0,4800.09
223,1,2,896,19477,2863,3.72,2433.0,3.27
271,3,2,244,15895,6333,3338.4,4279.0,10554.08
420,2,3,1240,19136,15776,4826.17,9595.0,21831.36
160,3,2,402,19043,15358,4737.5,1507.0,9856.99
216,2,2,258,18920,9471,1827.81,2899.0,4030.73
362,1,1,479,6962,6475,3581.22,604.0,7453.74
402,2,2,221,9137,6582,1096.29,3695.0,4507.32
352,1,2,516,19414,17059,1977.09,368.0,9158.75
353,1,1,999,17210,8740,1871.13,1634.0,3720.79
101,2,3,158,17394,10965,4985.19,7664.0,11369.64
121,1,3,1013,3130,1260,3584.74,337.0,17539.75
327,2,1,1183,11041,1400,3381.01,1211.0,11481.43
89,3,1,429,7105,3985,3107.95,2537.0,7887.19
281,1,3,768,14578,11973,302.44,6173.0,459.69
93,1,3,1243,4286,1717,1665.87,1659.0,7806.86
361,1,1,892,167,1,1055.85,1.0,1176.52
396,3,2,1198,11859,199,3615.6,78.0,5373.05
369,3,3,173,10715,782,4777.69,0.0,16516.28
247,1,2,1028,5085,2482,3682.47,959.0,1255.22
147,3,2,903,17631,14916,1047.31,2394.0,230.91
49,3,3,404,6300,883,2513.14,696.0,6267.08
281,2,1,551,9531,6352,2887.48,2678.0,7763.05
193,1,2,161,3109,365,3685.61,0.0,0.0
416,1,2,718,4224,4070,4290.03,2026.0,2521.24
35,3,3,1205,10321,6461,3189.01,2412.0,2451.15
435,3,2,889,11875,10682,3075.88,705.0,10575.77
34,1,2,249,18488,10395,3514.12,3668.0,13139.76
21,3,1,349,10226,5340,4958.5,2785.0,0.0
146,1,3,862,13771,2566,3809.02,0.0,17966.5
214,2,3,571,9577,2614,3393.73,2341.0,8557.53
45,3,3,1105,16287,6363,1420.39,1163.0,3238.99
447,1,3,590,17089,13354,889.1,13267.0,1950.98
348,3,2,915,11388,8036,3584.59,4896.0,3843.07
84,3,2,1174,745,220,503.19,108.0,1992.86
129,3,2,1185,6061,4240,1982.69,0.0,5410.3
111,3,2,1065,17893,7935,4146.17,2263.0,11086.83
102,1,2,744,8346,7564,2930.77,6352.0,1972.05
304,2,3,287,15192,999,1780.43,485.0,4440.5
362,1,2,216,7754,5103,2684.41,4400.0,1916.57
316,1,1,62,3567,2235,2017.97,1451.0,5260.35
115,1,1,561,7454,7314,546.45,3843.0,1612.28
131,2,3,1001,17966,10177,3296.98,2956.0,178.4
188,3,3,1313,8117,4932,2929.91,1149.0,0.0
441,2,1,436,2044,933,1956.25,693.0,1647.68
77,2,3,295,19939,17941,1612.78,1069.0,5355.62
223,1,1,833,6482,2060,3850.79,533.0,12008.08
376,3,2,130,17998,10636,2471.5,98.0,2532.03
7,2,3,815,7111,6957,290.76,1199.0,0.0
51,1,3,459,13003,12679,4814.96,3103.0,0.0
437,2,3,973,8956,481,4905.4,359.0,5839.14
365,1,1,652,2590,1883,3796.25,936.0,8957.65
443,1,3,1008,317,271,1237.84,207.0,5466.5
91,1,2,450,19241,1944,2780.42,823.0,2272.06
119,1,3,699,7681,4686,4890.46,2630.0,300.6
10,1,2,1158,12050,10284,4231.69,736.0,6558.4
2,3,2,453,6033,4619,2067.16,1727.0,7469.57
192,3,2,1405,6238,1540,1775.56,27.0,3400.79
97,1,1,1187,109,90,1420.87,87.0,5536.5
427,3,3,830,12272,2927,3378.58,960.0,11289.44
149,3,3,1290,16470,8584,1708.15,6657.0,1164.11
277,1,2,646,19852,17432,2768.03,16582.0,0.0
23,2,1,58,1293,711,3765.66,0.0,9958.97
258,3,2,1144,8357,7416,3658.21,2729.0,8457.37
419,1,3,1182,2294,177,4857.87,142.0,11924.32
378,3,3,1091,17643,16110,1073.73,2416.0,3295.42
116,3,1,1402,1708,1399,2246.75,0.0,3647.77
264,2,2,426,6239,2031,4898.39,823.0,0.0
432,3,1,345,2017,1101,613.76,69.0,2008.49
336,2,2,456,16616,1187,2245.34,884.0,9668.58
218,2,2,313,2082,801,2795.77,137.0,12355.85
251,2,3,598,19132,7514,4533.85,6527.0,7030.57
180,2,3,1375,5306,3796,4584.39,2870.0,19120.74
62,1,2,177,15821,7979,2799.26,235.0,3574.02
55,3,1,525,9765,2432,4258.82,942.0,0.0
242,2,2,840,11476,886,4222.05,693.0,20044.02
117,2,3,4,5004,3473,4714.46,1801.0,7950.57
86,2,2,1244,7286,3702,2625.25,2954.0,0.0
263,3,1,159,9117,3640,4757.27,2464.0,12973.34
132,3,1,1035,7583,7502,4756.51,3386.0,0.0
61,1,1,834,2418,1463,461.4,229.0,1881.15
155,1,1,1179,15579,9810,1149.99,5803.0,0.0
50,1,3,385,8870,2261,3281.13,1107.0,13898.73
226,3,2,949,675,132,1856.15,104.0,2143.51
100,2,2,515,18213,470,1861.37,356.0,236.24
240,2,1,443,10181,2765,3619.7,2505.0,17371.5
180,3,1,453,18752,13979,2894.4,4508.0,0.0
308,1,1,1165,9160,4407,328.1,0.0,567.23
116,1,3,51,14681,5984,1355.56,3316.0,6094.76
18,3,3,1071,10869,3136,3139.17,68.0,13383.54
304,2,2,387,1184,187,384.43,186.0,90.22
343,1,3,1409,13037,2640,3259.52,513.0,14179.93
171,1,1,1190,16107,14503,4885.86,10245.0,1225.86
187,3,3,828,2049,1821,2676.32,742.0,7753.64
388,2,3,583,12498,6494,3179.62,0.0,12945.92
357,2,2,720,9656,8561,507.74,4527.0,190.84
8,3,1,597,2842,2671,4079.54,1280.0,2152.51
